dcc393281cf375d94e568bc6a61b0f25e4bdb3ca,MODIFY,regular-file,bower_components/angular-animate/angular-animate.min.js.map,38399,5
12423c1b9b207285a849146e76ead3f3d143c1b6,MODIFY,regular-file,bower_components/angular/angular.js,947758,1643;2642;6121;15455;25242
22b9686fda5fce0403364a2a7d2052632053757c,MODIFY,regular-file,bower_components/auth0-lock/CHANGELOG.md,69757,35
8effc39f1aabbd5da57103bd2f383e4f60784125,MODIFY,regular-file,bower_components/auth0-lock/build/auth0-lock.min.js,548369,1-2
dabf35fd8a66cf27aa9f03be2d9132412d30922e,MODIFY,regular-file,bower_components/auth0-lock/i18n/da.json,4149,26
3ed3ed8a910a4a670a3e42b801bfc2970c61e8e1,MODIFY,regular-file,bower_components/auth0-lock/i18n/de.json,2364,15;31;43-45
063db8cd02a985f76216134b997edad1d1934c73,MODIFY,regular-file,bower_components/auth0-lock/i18n/nl-NL.json,2132,43
0bde2f20c2c4aa476142bf3f378112a144cd71f2,MODIFY,regular-file,bower_components/ionic/.bower.json,1078,9
bd5b8c708a2ec9a081d2cc062325ad6639250cc7,MODIFY,regular-file,bower_components/ionic/bower.json,782,9
4920709077efc8221cd5853327404b0f03b4b6cc,MODIFY,regular-file,bower_components/ionic/css/ionic.css,202553,9;16-17
bf25494a736b6f7fa284dc711440dda417e25379,MODIFY,regular-file,bower_components/ionic/css/ionic.min.css,159300,9;15-16
4c0fa7c0b25a2088d759c740bf4b946b291e60b6,MODIFY,regular-file,bower_components/ionic/js/ionic-angular.js,366376,9;1038;9755;9963
d12e8562369638fff1959b93f71243c4c2923e26,MODIFY,regular-file,bower_components/ionic/js/ionic-angular.min.js,99872,9
18364eb42c8ce902da3a42c99ebe1563a869181e,MODIFY,regular-file,bower_components/ionic/js/ionic.bundle.min.js,359041,16;377
f75795f12dd56f87af9ca1c5940bf22350f308cd,MODIFY,regular-file,bower_components/ionic/js/ionic.js,245476,9
410369e2d3f22e554ea9f13e546064a79b725eaf,MODIFY,regular-file,bower_components/ionic/js/ionic.min.js,84884,9
ff4ec8d85a155bdc043dec8b4aa67ed450cf6b33,MODIFY,executable,bower_components/ionic/scss/ionicons/ionicons.scss,329,4-5
f18ceeb68e52010211c8e67e5e38c7f238e8c1af,MODIFY,regular-file,bower_components/platform/LICENSE.txt,1142,1
a9a7045e5905f21b763ea2458830fd8049739d49,MODIFY,executable,platforms/android/CordovaLib/src/org/apache/cordova/NativeToJsMessageQueue.java,19599,33;38
a1475dfcdc17ffede304f5511b6e79d5ee03148c,MODIFY,regular-file,platforms/android/assets/www/css/ionic.app.css,266932,13
dcc393281cf375d94e568bc6a61b0f25e4bdb3ca,MODIFY,regular-file,platforms/android/assets/www/lib/angular-animate/angular-animate.min.js.map,38399,5
12423c1b9b207285a849146e76ead3f3d143c1b6,MODIFY,regular-file,platforms/android/assets/www/lib/angular/angular.js,947758,1643;2642;6121;15455;25242
9081e50f5b401e98e1f333bf213e7c6542dec14b,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/build/auth0-lock.min.js,650248,1-2;4
dabf35fd8a66cf27aa9f03be2d9132412d30922e,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/i18n/da.json,4149,26
3ed3ed8a910a4a670a3e42b801bfc2970c61e8e1,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/i18n/de.json,2364,15;31;43-45
063db8cd02a985f76216134b997edad1d1934c73,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/i18n/nl-NL.json,2132,43
911f96ab26de5f0a89b760db72850908da1bb742,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/lib/css/main.css,319007,6998;7012
b75962d99d70bf199d55d33936d5d88cfd1f9756,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/lib/css/main.min.css,278341,1
c78d9e53f0d5dd8ce4e21915433ee1c8cb2d7077,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-lock/lib/css/themes/default.less,124143,70;90
a66ed7064f23a644b14369c910f9e72b92922a11,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-widget.js/i18n/de.json,2244,15;19;31;43-45
328d0cef5361e5cc67716a21e8cb50393b9bb95f,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-widget.js/i18n/nl-NL.json,2132,43
e6810039b8ec84f0e2e33ade9de8786cec34870b,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-widget.js/widget/css/main.css,299261,6950;6964
7be5dbc42aeabade65225623a19ecf1bb3f53020,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-widget.js/widget/css/main.min.css,260437,1
dacbd455c938dbac5dedaf0639b6c302b617c816,MODIFY,regular-file,platforms/android/assets/www/lib/auth0-widget.js/widget/css/themes/default.less,118462,64;84
e81070f646353159980760a850dc1ec0cbe3e050,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/css/ionic.css,207077,9;17
0f07d321ba9a0cd74a274283578040716b905160,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/css/ionic.min.css,160378,9;16
e3e6ffdf7c367d58a2d319cc1eb4526850c91934,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/angular/angular.js,766198,13572
f2bc36d6c0319b5cffda9533cd221c1f811e85ba,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/ionic-angular.js,246299,9;936;6471;6692
d8d5d685fe29881cf07b8628656d9ecaf36f72e0,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/ionic-angular.min.js,70387,9
85d711286ea4f3095e285cd6777d3fb9cfc549a8,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/ionic.bundle.min.js,303739,16;333
2364b341afbd2155a848ed92136a72c74921b4e5,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/ionic.js,273982,9
d3e70e275ed09176edeb87d3e946e341a3c88931,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-contrib-tinder-cards/example/www/lib/js/ionic.min.js,91261,9
d645695673349e3947e8e5ae42332d0ac3164cd7,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-service-analytics/LICENSE,11358,22
d645695673349e3947e8e5ae42332d0ac3164cd7,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-service-core/LICENSE,11358,22
d645695673349e3947e8e5ae42332d0ac3164cd7,MODIFY,regular-file,platforms/android/assets/www/lib/ionic-service-deploy/LICENSE,11358,22
2a807485d2a32dd1f4af6b3503895479b3281a17,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/css/ionic.css,202554,9;17
ced62feddc9ea75ef652b8831bbf49c7fd50ef3c,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/css/ionic.min.css,159301,9;16
4c0fa7c0b25a2088d759c740bf4b946b291e60b6,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/js/ionic-angular.js,366376,9;1038;9755;9963
d12e8562369638fff1959b93f71243c4c2923e26,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/js/ionic-angular.min.js,99872,9
18364eb42c8ce902da3a42c99ebe1563a869181e,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/js/ionic.bundle.min.js,359041,16;377
f75795f12dd56f87af9ca1c5940bf22350f308cd,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/js/ionic.js,245476,9
410369e2d3f22e554ea9f13e546064a79b725eaf,MODIFY,regular-file,platforms/android/assets/www/lib/ionic/js/ionic.min.js,84884,9
f18ceeb68e52010211c8e67e5e38c7f238e8c1af,MODIFY,regular-file,platforms/android/assets/www/lib/platform/LICENSE.txt,1142,1
97f12989211d0c1485dacee76ec78f8ca74d04f4,MODIFY,regular-file,platforms/android/cordova/node_modules/q/benchmark/compare-with-callbacks.js,1859,7;11;15;26;30;34;38;56;64
7c18564c57719fc3d3458f04318d165fb0715781,MODIFY,regular-file,platforms/android/cordova/node_modules/q/benchmark/scenarios.js,950,8;19
2ef943645d0646cddfcaa5309b70a18de3017864,MODIFY,regular-file,platforms/android/cordova/node_modules/q/package.json,26674,73
4f7810770d94322654a0ab1f31f45d0a748f6b7e,MODIFY,regular-file,platforms/ios/CordovaLib/cordova.js,58198,860
696957705b756b1457a18c7a23a91affafa17d91,MODIFY,executable,platforms/ios/Yes! Get In!/Plugins/com.ionic.deploy/deflate.c,71476,1167
7b7f3c6c6c54ed10685c9f81197be7f1e9259424,MODIFY,executable,platforms/ios/cordova/node_modules/q/package.json,2612,73
4f7810770d94322654a0ab1f31f45d0a748f6b7e,MODIFY,regular-file,platforms/ios/platform_www/cordova.js,58198,860
4f7810770d94322654a0ab1f31f45d0a748f6b7e,MODIFY,regular-file,platforms/ios/www/cordova.js,58198,860
a1475dfcdc17ffede304f5511b6e79d5ee03148c,MODIFY,regular-file,platforms/ios/www/css/ionic.app.css,266932,13
